,Unnamed: 0,Source IP,Source Port,Destination IP,Destination Port,classification,priority,label,packet info,packet info cont'd,xref,Date,Time,cat_src,cat_dst
3319,11178,10.32.5.55,6667,172.23.127.128,4555, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:27202 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x975F5965  Ack: 0x107B79EB  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:15:00,ext_website,ext_dns
3320,11179,10.32.5.54,6667,172.23.135.120,4582, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:17146 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0xD1BCE917  Ack: 0x47064D29  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:15:00,ext_website,ext_dns
3321,11184,10.32.5.58,6667,172.23.234.250,27284, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:1780 IpLen:20 DgmLen:149 DF,***AP*** Seq: 0xE7E08F5F  Ack: 0x2189BA0B  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:16:00,ext_website,ext_dns
3322,11185,10.32.5.56,6667,172.23.234.55,27285, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:48296 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0xD597FD49  Ack: 0x9A9F3CAD  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:16:00,ext_website,ext_dns
3323,11186,10.32.5.54,6667,172.23.234.54,27288, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:17214 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0xF3D44246  Ack: 0x87CEB502  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:16:00,ext_website,ext_dns
3324,11187,10.32.5.52,6667,172.23.134.217,4959, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:2458 IpLen:20 DgmLen:149 DF,***AP*** Seq: 0x8032EC82  Ack: 0xFEEFF03E  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:16:00,ext_website,ext_dns
3325,11188,10.32.5.54,6667,172.23.134.214,4963, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:17458 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0xA25C943B  Ack: 0x6D661CB6  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:16:00,ext_website,ext_dns
3326,11189,10.32.5.55,6667,172.23.134.211,4964, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:27260 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0xE8BBFED4  Ack: 0xC6557D50  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:16:00,ext_website,ext_dns
3327,11190,10.32.5.53,6667,172.23.134.212,4970, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:41833 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x461C1EC4  Ack: 0x5E6C2B31  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:16:00,ext_website,ext_dns
3328,11191,10.32.5.56,6667,172.23.134.182,4977, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:48445 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x8E13D284  Ack: 0xF1508ADD  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:16:00,ext_website,ext_dns
3329,11192,10.32.5.59,6667,172.23.235.146,24033, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:2861 IpLen:20 DgmLen:149 DF,***AP*** Seq: 0x70C928B6  Ack: 0x11996686  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:17:00,ext_website,ext_dns
3330,11193,10.32.5.56,6667,172.23.235.53,24034, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:48545 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x8EE43A27  Ack: 0x3E44C0A4  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:17:00,ext_website,ext_dns
3331,11194,10.32.5.54,6667,172.23.235.141,24036, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:17533 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x35FCAD2F  Ack: 0x780848CD  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:17:00,ext_website,ext_dns
3332,11195,10.32.5.57,6667,172.23.134.79,4979, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:3594 IpLen:20 DgmLen:149 DF,***AP*** Seq: 0x7CBF0558  Ack: 0xE18E641E  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:17:00,ext_website,ext_dns
3333,11196,10.32.5.53,6667,172.23.134.210,4980, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:41923 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x2BD6F2CC  Ack: 0x43A4E1A5  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:17:00,ext_website,ext_dns
3334,11197,10.32.5.56,6667,172.23.134.219,4983, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:48670 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x88FC4DA0  Ack: 0xC154934E  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:17:00,ext_website,ext_dns
3335,11198,10.32.5.54,6667,172.23.134.216,4982, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:17687 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x5720F42C  Ack: 0xA6785907  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:17:00,ext_website,ext_dns
3336,11199,10.32.5.55,6667,172.23.134.213,4987, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:27316 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0xEA2B0DF5  Ack: 0x5047654A  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:17:00,ext_website,ext_dns
3337,11200,10.32.5.54,6667,172.23.127.198,4582, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:17713 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x9F4B638A  Ack: 0xFD2E308A  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:17:00,ext_website,ext_dns
3338,11201,10.32.5.56,6667,172.23.127.127,4584, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:48703 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x26005243  Ack: 0xD3706DD6  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:17:00,ext_website,ext_dns
3339,11202,10.32.5.55,6667,172.23.127.201,4585, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:27345 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x4EF7A1C5  Ack: 0x4712E2D3  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:17:00,ext_website,ext_dns
3340,11203,10.32.5.57,6667,172.23.127.207,4586, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:3652 IpLen:20 DgmLen:149 DF,***AP*** Seq: 0x5C9EEBA1  Ack: 0xF0C4B9ED  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:17:00,ext_website,ext_dns
3341,11204,10.32.5.53,6667,172.23.135.231,4615, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:41962 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x852F6E5A  Ack: 0xF20C2C8A  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:17:00,ext_website,ext_dns
3342,11205,172.23.236.8,59924,172.23.0.1,1433, Potentially Bad Traffic,2, [1:2010935:2] ET POLICY Suspicious inbound to MSSQL port 1433 ,,,[Xref => http://doc.emergingthreats.net/2010935],2012-04-06,3:17:00,ext_dns,ext_dns
3343,11206,172.23.236.8,37358,172.23.0.1,1433, Potentially Bad Traffic,2, [1:2010935:2] ET POLICY Suspicious inbound to MSSQL port 1433 ,,,[Xref => http://doc.emergingthreats.net/2010935],2012-04-06,3:17:00,ext_dns,ext_dns
3344,11207,172.23.236.8,59925,172.23.0.1,1433, Potentially Bad Traffic,2, [1:2010935:2] ET POLICY Suspicious inbound to MSSQL port 1433 ,,,[Xref => http://doc.emergingthreats.net/2010935],2012-04-06,3:18:00,ext_dns,ext_dns
3345,11208,10.32.5.51,6667,172.23.234.8,27425, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:3947 IpLen:20 DgmLen:149 DF,***AP*** Seq: 0xE76351BD  Ack: 0x5FF408BE  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:18:00,ext_website,ext_dns
3346,11209,10.32.5.54,6667,172.23.234.25,27428, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:17766 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0xEA1AF223  Ack: 0x80FE6418  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:18:00,ext_website,ext_dns
3347,11210,10.32.5.56,6667,172.23.234.0,27429, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:48794 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x33FFAD1A  Ack: 0xAF29C1E2  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:18:00,ext_website,ext_dns
3348,11211,172.23.236.8,59924,172.23.0.1,1521, Potentially Bad Traffic,2, [1:2010936:2] ET POLICY Suspicious inbound to Oracle SQL port 1521 ,,,[Xref => http://doc.emergingthreats.net/2010936],2012-04-06,3:18:00,ext_dns,ext_dns
3349,11212,172.23.236.8,37358,172.23.0.1,1521, Potentially Bad Traffic,2, [1:2010936:2] ET POLICY Suspicious inbound to Oracle SQL port 1521 ,,,[Xref => http://doc.emergingthreats.net/2010936],2012-04-06,3:18:00,ext_dns,ext_dns
3350,11217,172.23.236.8,59925,172.23.0.1,1521, Potentially Bad Traffic,2, [1:2010936:2] ET POLICY Suspicious inbound to Oracle SQL port 1521 ,,,[Xref => http://doc.emergingthreats.net/2010936],2012-04-06,3:18:00,ext_dns,ext_dns
3351,11218,10.32.5.51,6667,172.23.134.211,4998, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:4543 IpLen:20 DgmLen:149 DF,***AP*** Seq: 0xA994075C  Ack: 0xAEE6BB7A  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:18:00,ext_website,ext_dns
3352,11219,10.32.5.55,6667,172.23.134.94,4999, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:27493 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x1F20D27B  Ack: 0x8CE3A69A  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:18:00,ext_website,ext_dns
3353,11220,10.32.5.53,6667,172.23.134.212,1025, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:42041 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x83DEB064  Ack: 0x26DFCC98  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:18:00,ext_website,ext_dns
3354,11221,10.32.5.56,6667,172.23.134.214,1032, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:48950 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0xACB9FFA4  Ack: 0x57DB1B19  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:18:00,ext_website,ext_dns
3355,11222,10.32.5.54,6667,172.23.134.182,1035, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:17923 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x972163F9  Ack: 0xDA22287F  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:18:00,ext_website,ext_dns
3356,11223,10.32.5.57,6667,172.23.135.231,4629, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:4623 IpLen:20 DgmLen:149 DF,***AP*** Seq: 0x78E88FD0  Ack: 0x6805304  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:18:00,ext_website,ext_dns
3357,11224,10.32.5.53,6667,172.23.135.14,4630, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:42068 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0xAE040274  Ack: 0x7496AECC  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:18:00,ext_website,ext_dns
3358,11225,10.32.5.54,6667,172.23.135.10,4638, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:17951 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0xD3B18699  Ack: 0x1A62A2E0  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:18:00,ext_website,ext_dns
3359,11226,10.32.5.56,6667,172.23.135.237,4640, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:48973 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x5D8E89C5  Ack: 0x690C24CE  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:18:00,ext_website,ext_dns
3360,11227,10.32.5.55,6667,172.23.135.239,4642, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:27512 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0xE3E3B2E  Ack: 0x8DF4B0F8  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:18:00,ext_website,ext_dns
3361,11228,10.32.5.58,6667,172.23.231.69,13796, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:4915 IpLen:20 DgmLen:149 DF,***AP*** Seq: 0xD4FD6785  Ack: 0xB92B9F6D  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:19:00,ext_website,ext_dns
3362,11229,10.32.5.56,6667,172.23.239.89,17055, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:49023 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0xFC5866BA  Ack: 0x6EC75DA  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:19:00,ext_website,ext_dns
3363,11230,10.32.5.54,6667,172.23.239.82,17056, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:18020 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x969998A5  Ack: 0x9B762FA6  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:19:00,ext_website,ext_dns
3364,11231,10.32.5.57,6667,172.23.134.214,1041, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:5623 IpLen:20 DgmLen:149 DF,***AP*** Seq: 0x563F939B  Ack: 0x56921029  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:19:00,ext_website,ext_dns
3365,11232,10.32.5.55,6667,172.23.134.219,1042, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:27604 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x3282EAC  Ack: 0x5D586054  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:19:00,ext_website,ext_dns
3366,11233,10.32.5.53,6667,172.23.134.77,1046, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:42264 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0xFFDE3630  Ack: 0x896EC118  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:19:00,ext_website,ext_dns
3367,11234,10.32.5.56,6667,172.23.134.78,1049, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:49181 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x134E034F  Ack: 0xBB976391  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:19:00,ext_website,ext_dns
3368,11235,10.32.5.54,6667,172.23.134.210,1048, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:18153 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x3633CFEE  Ack: 0x94B7B870  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:19:00,ext_website,ext_dns
3369,11236,10.32.5.54,6667,172.23.127.202,4622, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:18180 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x8BF1E1EB  Ack: 0x7B6CB840  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:19:00,ext_website,ext_dns
3370,11237,10.32.5.52,6667,172.23.127.129,4624, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:5695 IpLen:20 DgmLen:149 DF,***AP*** Seq: 0x6A0F38DE  Ack: 0xD59D5185  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:19:00,ext_website,ext_dns
3371,11238,10.32.5.55,6667,172.23.127.122,4629, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:27621 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0xA001981A  Ack: 0xFD8FD9DD  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:19:00,ext_website,ext_dns
3372,11239,10.32.5.56,6667,172.23.127.206,4631, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:49205 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0xA70BEC4C  Ack: 0x7DC26151  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:19:00,ext_website,ext_dns
3373,11240,10.32.5.53,6667,172.23.127.207,4633, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:42281 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x4B99A436  Ack: 0x6429515  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:19:00,ext_website,ext_dns
3374,11241,10.32.5.52,6667,172.23.234.0,27578, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:6027 IpLen:20 DgmLen:149 DF,***AP*** Seq: 0x5B73020F  Ack: 0xC41DA1F9  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:20:00,ext_website,ext_dns
3375,11242,10.32.5.54,6667,172.23.234.252,27580, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:18361 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x12ED9077  Ack: 0xE953E9FE  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:20:00,ext_website,ext_dns
3376,11243,10.32.5.56,6667,172.23.234.253,27592, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:49350 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x2A187645  Ack: 0x51A8ED39  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:20:00,ext_website,ext_dns
3377,11244,10.32.5.57,6667,172.23.134.95,1059, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:6654 IpLen:20 DgmLen:149 DF,***AP*** Seq: 0x21736F7C  Ack: 0xB06461AA  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:20:00,ext_website,ext_dns
3378,11245,10.32.5.53,6667,172.23.134.98,1061, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:42360 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x5B8046C7  Ack: 0x127B87B4  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:20:00,ext_website,ext_dns
3379,11246,10.32.5.54,6667,172.23.134.216,1067, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:18524 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0xDAC0BF83  Ack: 0x9252DB52  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:20:00,ext_website,ext_dns
3380,11247,10.32.5.53,6667,172.23.135.238,4667, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:42395 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x696DC600  Ack: 0x8F8F4054  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:20:00,ext_website,ext_dns
3381,11248,10.32.5.54,6667,172.23.135.231,4670, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:18547 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x4D2B5BEB  Ack: 0xF04A8A20  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:20:00,ext_website,ext_dns
3382,11249,10.32.5.55,6667,172.23.135.12,4671, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:27713 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x9C628BF9  Ack: 0xA97B1FE3  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:20:00,ext_website,ext_dns
3383,11250,10.32.5.57,6667,172.23.135.15,4673, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:6744 IpLen:20 DgmLen:149 DF,***AP*** Seq: 0x3BE3EAB8  Ack: 0x50C4A9CE  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:20:00,ext_website,ext_dns
3384,11251,10.32.5.56,6667,172.23.135.232,4674, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:49520 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x8F09CBC8  Ack: 0x6ACAA42B  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:20:00,ext_website,ext_dns
3385,11254,10.32.5.57,6667,172.23.231.68,13881, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:7001 IpLen:20 DgmLen:149 DF,***AP*** Seq: 0x8F53AC72  Ack: 0x97EE76FD  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:21:00,ext_website,ext_dns
3386,11255,10.32.5.54,6667,172.23.231.62,13882, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:18612 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x72CFA28F  Ack: 0x95ACAFCB  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:21:00,ext_website,ext_dns
3387,11256,10.32.5.56,6667,172.23.232.54,28118, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:49613 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0x94FC2C40  Ack: 0x27B6709C  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:21:00,ext_website,ext_dns
3388,11259,10.32.5.54,6667,172.23.134.78,1078, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:18752 IpLen:20 DgmLen:147 DF,***AP*** Seq: 0xF1316C5E  Ack: 0x35EEEE30  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:21:00,ext_website,ext_dns
3389,11260,10.32.5.57,6667,172.23.134.95,1079, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,TCP TTL:128 TOS:0x0 ID:7662 IpLen:20 DgmLen:149 DF,***AP*** Seq: 0x1181AD18  Ack: 0x919C20F8  Win: 0xFFFF  TcpLen: 20,[Xref => http://doc.emergingthreats.net/2000355],2012-04-06,3:21:00,ext_website,ext_dns
